stalk color below ring,gill color,gill size,stalk color above ring,odor,gill attachment,spore print color,stalk root,ring number,veil type,population,cap surface,gill spacing,ring type,veil color,habitat,stalk surface above ring,cap shape,class,stalk shape,cap color,bruises,stalk surface below ring
w,u,b,g,n,f,n,b,o,p,v,f,c,p,w,d,s,f,e,t,g,t,s
p,p,b,n,f,f,h,b,o,p,v,f,c,l,w,p,k,x,p,e,y,f,k
n,p,b,p,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,y,f,k
p,p,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,y,f,k
n,w,n,w,n,f,w,b,o,p,v,f,w,e,w,l,f,f,e,e,c,f,f
n,h,b,n,f,f,h,b,o,p,v,f,c,l,w,d,k,x,p,e,g,f,k
p,p,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
n,h,b,p,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,g,f,k
b,p,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
w,w,b,w,f,f,h,b,o,p,s,s,c,p,w,u,f,x,p,t,b,t,s
n,h,b,n,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,g,f,k
p,p,b,n,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,g,f,k
b,g,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,y,f,k
p,h,b,n,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,g,f,k
p,g,b,p,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,g,f,k
w,w,b,p,n,f,k,b,o,p,y,f,c,p,w,d,s,f,e,t,g,t,s
b,p,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,y,f,k
b,h,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,y,f,k
p,u,b,p,n,f,k,b,o,p,y,y,c,p,w,d,s,f,e,t,e,t,s
p,h,b,b,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,g,f,k
b,h,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,g,f,k
n,g,b,p,f,f,h,b,o,p,y,y,c,l,w,d,k,x,p,e,y,f,k
w,w,b,w,n,f,k,b,o,p,y,f,c,p,w,d,s,f,e,t,g,t,s
p,g,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,g,f,k
p,g,b,p,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,g,f,k
w,p,b,p,n,f,n,b,o,p,y,y,c,p,w,d,s,f,e,t,n,t,s
g,u,b,p,n,f,n,b,o,p,v,f,c,p,w,d,s,f,e,t,g,t,s
n,h,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,g,f,k
p,h,b,p,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,y,f,k
p,g,b,n,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,g,f,k
b,h,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,g,f,k
n,p,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
w,w,b,w,f,f,h,b,o,p,s,s,c,p,w,u,f,f,p,t,b,t,f
p,u,b,p,n,f,n,b,o,p,y,f,c,p,w,d,s,f,e,t,e,t,s
p,b,n,p,y,f,w,?,o,p,v,y,c,e,w,d,k,x,p,t,n,f,k
w,n,b,g,n,f,n,b,o,p,v,y,c,p,w,d,s,x,e,t,g,t,s
w,n,n,w,c,f,k,b,o,p,v,f,w,p,w,d,s,x,p,e,g,f,s
w,n,n,w,c,f,n,b,o,p,v,f,w,p,w,d,s,x,p,e,p,f,s
w,b,n,p,y,f,w,?,o,p,v,y,c,e,w,l,s,x,p,t,n,f,k
p,g,b,n,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,g,f,k
b,g,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,y,f,k
w,w,b,w,f,f,h,b,o,p,s,s,c,p,w,u,s,x,p,t,g,t,f
p,h,b,b,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,g,f,k
b,p,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,x,p,e,y,f,k
p,g,b,n,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,g,f,k
b,h,b,n,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,g,f,k
b,h,b,b,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
p,g,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,g,f,k
p,h,b,p,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
b,p,b,b,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,y,f,k
n,p,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,y,f,k
p,g,b,b,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,y,f,k
p,p,b,n,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,y,f,k
w,h,b,w,f,f,h,b,o,p,v,s,c,p,w,u,s,f,p,t,g,t,s
n,h,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,y,f,k
b,p,b,p,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,y,f,k
p,p,b,n,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
n,p,b,p,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,y,f,k
p,g,b,b,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,y,f,k
n,h,b,b,f,f,h,b,o,p,v,y,c,l,w,p,k,x,p,e,g,f,k
b,p,b,n,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,g,f,k
w,p,b,w,n,f,n,b,o,p,v,y,c,p,w,d,s,f,e,t,e,t,s
p,h,b,n,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,y,f,k
p,h,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,g,f,k
p,h,b,n,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,g,f,k
p,g,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,y,f,k
p,g,b,p,f,f,h,b,o,p,v,f,c,l,w,p,k,x,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,y,f,c,l,w,d,k,x,p,e,g,f,k
p,p,b,p,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,y,f,k
w,p,b,w,f,f,h,b,o,p,s,s,c,p,w,u,f,f,p,t,w,t,f
n,h,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
p,p,b,b,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,y,f,k
n,h,b,n,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,g,f,k
b,p,b,p,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,y,f,k
n,h,b,b,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,y,f,k
b,g,b,b,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,g,f,k
b,p,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,g,f,k
p,h,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,y,f,k
b,g,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
b,p,b,n,f,f,h,b,o,p,y,f,c,l,w,d,k,x,p,e,y,f,k
n,p,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,g,f,k
b,g,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,y,f,k
w,h,b,w,f,f,h,b,o,p,s,s,c,p,w,g,f,x,p,t,w,t,s
b,p,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
w,p,b,w,f,f,h,b,o,p,s,s,c,p,w,g,f,x,p,t,b,t,s
b,h,b,p,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,g,f,k
n,p,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,g,f,k
b,g,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,y,f,k
n,p,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,y,f,k
p,g,b,p,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,y,f,k
g,u,b,g,n,f,n,b,o,p,y,y,c,p,w,d,s,f,e,t,g,t,s
p,h,b,p,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,y,f,k
n,h,b,p,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,g,f,k
b,h,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
p,h,b,n,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,y,f,k
p,g,b,n,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,y,f,k
p,h,b,p,f,f,h,b,o,p,v,y,c,l,w,p,k,x,p,e,g,f,k
b,g,b,b,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
p,g,b,p,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,g,f,k
w,p,n,w,c,f,k,b,o,p,s,f,c,p,w,d,s,x,p,e,p,f,s
n,g,b,n,f,f,h,b,o,p,y,y,c,l,w,d,k,x,p,e,y,f,k
n,g,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,y,f,k
p,h,b,b,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,y,f,k
n,g,b,p,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,g,f,k
n,g,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
n,h,b,p,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,g,f,k
n,h,b,b,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,y,f,k
p,g,b,b,f,f,h,b,o,p,v,f,c,l,w,p,k,x,p,e,y,f,k
b,h,b,p,f,f,h,b,o,p,y,y,c,l,w,d,k,x,p,e,g,f,k
p,g,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,y,f,k
b,g,b,b,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,g,f,k
n,p,b,p,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,g,f,k
n,h,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,y,f,k
n,w,n,w,n,f,w,b,o,p,v,y,w,e,w,l,f,k,e,e,n,f,f
n,p,b,n,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,g,f,k
p,h,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
p,p,b,p,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,g,f,k
p,h,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,g,f,k
p,p,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
w,e,b,w,n,f,w,?,t,p,c,s,c,e,w,w,s,f,e,e,p,t,s
b,p,b,n,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,y,f,k
b,g,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,x,p,e,y,f,k
b,p,b,p,f,f,h,b,o,p,y,y,c,l,w,d,k,x,p,e,g,f,k
p,g,b,b,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,g,f,k
b,g,b,b,f,f,h,b,o,p,v,f,c,l,w,d,k,x,p,e,y,f,k
n,h,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
b,h,b,n,f,f,h,b,o,p,v,y,c,l,w,g,k,f,p,e,g,f,k
e,e,b,w,n,f,w,?,t,p,c,s,c,e,w,w,s,k,e,e,p,t,s
n,p,b,p,f,f,h,b,o,p,v,f,c,l,w,d,k,x,p,e,y,f,k
n,p,b,p,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,y,f,k
n,h,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,g,f,k
b,p,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
p,h,b,n,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,y,f,k
b,p,b,n,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,g,f,k
p,g,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,g,f,k
n,g,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,y,f,k
n,h,b,n,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,g,f,k
p,g,b,p,f,f,h,b,o,p,v,f,c,l,w,d,k,x,p,e,y,f,k
n,g,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
n,g,b,p,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,g,f,k
b,h,b,p,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,y,f,k
w,w,b,p,n,f,n,b,o,p,y,y,c,p,w,d,s,f,e,t,g,t,s
b,h,b,p,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
p,g,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,g,f,k
n,g,b,b,f,f,h,b,o,p,v,y,c,l,w,g,k,f,p,e,g,f,k
b,p,b,p,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,y,f,k
n,p,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,g,f,k
b,g,b,p,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,y,f,k
b,p,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,y,f,k
n,g,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,y,f,k
b,p,b,n,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,y,f,k
p,p,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
b,h,b,p,f,f,h,b,o,p,v,f,c,l,w,d,k,x,p,e,y,f,k
b,h,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
p,g,b,b,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
n,h,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
p,h,b,p,f,f,h,b,o,p,v,y,c,l,w,g,k,f,p,e,y,f,k
b,p,b,p,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
p,g,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,y,f,k
b,p,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
b,h,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
b,p,b,n,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,g,f,k
w,p,n,w,n,f,h,?,o,p,v,y,c,f,w,d,s,x,e,e,r,f,f
b,p,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,y,f,k
p,g,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,x,p,e,y,f,k
w,b,n,w,s,f,w,?,o,p,v,y,c,e,w,p,k,x,p,t,n,f,s
n,h,b,b,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,y,f,k
n,w,n,w,n,f,w,?,o,p,v,y,c,e,w,d,k,k,p,e,n,f,y
p,p,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,y,f,k
n,h,b,b,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,g,f,k
p,h,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,g,f,k
p,g,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
p,p,b,p,f,f,h,b,o,p,v,f,c,l,w,d,k,x,p,e,y,f,k
p,g,b,n,f,f,h,b,o,p,v,f,c,l,w,d,k,x,p,e,g,f,k
b,g,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,g,f,k
n,p,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,g,f,k
n,g,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,g,f,k
p,w,b,g,n,f,k,b,o,p,y,y,c,p,w,d,s,f,e,t,e,t,s
n,h,b,n,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,y,f,k
p,h,b,p,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,y,f,k
n,g,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
b,p,b,b,f,f,h,b,o,p,v,f,c,l,w,p,k,x,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
p,h,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
p,g,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
w,w,b,w,f,f,h,b,o,p,s,s,c,p,w,u,s,f,p,t,b,t,s
b,p,b,p,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,g,f,k
n,g,b,n,f,f,h,b,o,p,v,y,c,l,w,p,k,x,p,e,y,f,k
n,g,b,n,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,g,f,k
n,g,b,b,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
b,p,b,p,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,y,f,k
n,h,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
n,p,b,b,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,g,f,k
e,e,b,w,n,f,w,?,t,p,c,s,c,e,w,w,s,x,e,e,e,t,s
p,g,b,p,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,g,f,k
p,p,b,n,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,y,f,k
n,g,b,n,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
p,g,b,p,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,y,f,k
n,g,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,g,f,k
b,h,b,b,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,y,f,k
w,w,n,w,n,f,w,b,o,p,c,y,w,p,w,l,s,b,p,e,w,t,s
w,h,b,w,f,f,h,b,o,p,v,s,c,p,w,u,s,f,p,t,b,t,s
p,p,b,b,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,y,f,k
b,g,b,b,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
p,g,b,p,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,g,f,k
p,p,b,b,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,y,f,k
n,g,b,n,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,g,f,k
p,h,b,p,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,y,f,k
p,p,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,y,f,k
p,p,b,b,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
w,w,b,w,f,f,h,b,o,p,s,s,c,p,w,u,f,x,p,t,w,t,f
p,n,b,g,n,f,n,b,o,p,v,y,c,p,w,d,s,f,e,t,g,t,s
p,b,n,w,y,f,w,?,o,p,v,y,c,e,w,d,s,x,p,t,n,f,k
p,p,b,p,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
n,g,b,p,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
g,n,b,p,n,f,k,b,o,p,v,y,c,p,w,d,s,f,e,t,e,t,s
e,e,b,w,n,f,w,?,t,p,c,y,c,e,w,w,s,x,e,e,b,t,s
n,h,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
n,g,b,b,f,f,h,b,o,p,y,y,c,l,w,d,k,x,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,v,y,c,l,w,p,k,x,p,e,y,f,k
n,p,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
n,g,b,b,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,y,f,k
b,p,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
n,p,b,n,f,f,h,b,o,p,y,f,c,l,w,g,k,x,p,e,g,f,k
b,p,b,b,f,f,h,b,o,p,v,y,c,l,w,g,k,f,p,e,y,f,k
p,h,b,p,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,g,f,k
n,g,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
n,h,b,b,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,g,f,k
b,h,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,y,f,k
b,g,b,p,f,f,h,b,o,p,y,y,c,l,w,d,k,x,p,e,g,f,k
p,h,b,p,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,g,f,k
n,p,b,b,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,g,f,k
w,h,n,w,n,f,h,?,o,p,y,y,c,f,w,d,s,x,e,e,u,f,f
n,g,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,g,f,k
p,g,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
n,h,b,p,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,y,f,k
n,h,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,y,f,k
b,h,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
b,h,b,p,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
b,p,b,b,f,f,h,b,o,p,y,y,c,l,w,d,k,f,p,e,g,f,k
n,h,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
n,h,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,y,f,k
n,h,b,b,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,y,f,k
n,g,b,p,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,g,f,k
b,g,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,g,f,k
b,g,b,n,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,y,f,k
w,u,b,g,n,f,n,b,o,p,y,f,c,p,w,d,s,f,e,t,e,t,s
w,h,b,w,f,f,h,b,o,p,v,s,c,p,w,u,s,f,p,t,b,t,f
n,g,b,p,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,g,f,k
p,h,b,p,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,g,f,k
b,p,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
b,p,b,p,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,y,f,k
n,h,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,y,f,k
g,u,b,w,n,f,k,b,o,p,v,y,c,p,w,d,s,f,e,t,n,t,s
n,h,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,f,p,e,y,f,k
w,e,b,w,n,f,w,?,t,p,c,s,c,e,w,w,s,x,e,e,b,t,s
p,p,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
b,p,b,p,f,f,h,b,o,p,y,f,c,l,w,d,k,x,p,e,y,f,k
n,h,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
b,g,b,b,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,g,f,k
g,n,b,g,n,f,k,b,o,p,y,f,c,p,w,d,s,f,e,t,e,t,s
n,p,b,p,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,y,f,k
n,p,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
n,h,b,n,f,f,h,b,o,p,v,y,c,l,w,d,k,x,p,e,y,f,k
b,p,b,n,f,f,h,b,o,p,v,f,c,l,w,g,k,x,p,e,y,f,k
p,b,n,w,y,f,w,?,o,p,v,y,c,e,w,d,k,x,p,t,n,f,s
b,p,b,p,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,y,f,k
n,g,b,n,f,f,h,b,o,p,v,f,c,l,w,p,k,f,p,e,y,f,k
b,g,b,n,f,f,h,b,o,p,v,f,c,l,w,d,k,f,p,e,y,f,k
p,p,b,b,f,f,h,b,o,p,v,y,c,l,w,p,k,f,p,e,g,f,k
b,h,b,b,f,f,h,b,o,p,v,y,c,l,w,g,k,f,p,e,g,f,k
n,h,b,b,f,f,h,b,o,p,v,y,c,l,w,d,k,f,p,e,g,f,k
n,g,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,g,f,k
w,p,n,w,c,f,k,b,o,p,v,s,c,p,w,d,s,x,p,e,g,f,s
p,g,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
w,h,b,w,f,f,h,b,o,p,s,s,c,p,w,u,f,f,p,t,g,t,f
n,p,b,n,f,f,h,b,o,p,v,y,c,l,w,g,k,x,p,e,g,f,k
b,p,b,p,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,y,y,c,l,w,d,k,x,p,e,y,f,k
g,u,b,p,n,f,k,b,o,p,y,y,c,p,w,d,s,f,e,t,g,t,s
n,g,b,b,f,f,h,b,o,p,y,f,c,l,w,d,k,f,p,e,g,f,k
p,h,b,n,f,f,h,b,o,p,v,y,c,l,w,g,k,f,p,e,y,f,k
b,h,b,n,f,f,h,b,o,p,y,y,c,l,w,p,k,f,p,e,g,f,k
b,h,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
p,p,b,b,f,f,h,b,o,p,y,y,c,l,w,d,k,x,p,e,g,f,k
p,p,b,b,f,f,h,b,o,p,y,f,c,l,w,p,k,x,p,e,y,f,k
g,n,b,g,n,f,n,b,o,p,v,y,c,p,w,d,s,f,e,t,n,t,s
n,g,b,n,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,g,f,k
p,g,b,b,f,f,h,b,o,p,v,f,c,l,w,g,k,f,p,e,y,f,k
n,p,b,p,f,f,h,b,o,p,v,y,c,l,w,p,k,x,p,e,g,f,k
p,p,b,p,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
b,g,b,n,f,f,h,b,o,p,y,f,c,l,w,p,k,f,p,e,g,f,k
b,h,b,p,f,f,h,b,o,p,y,f,c,l,w,g,k,f,p,e,g,f,k
n,h,b,b,f,f,h,b,o,p,y,y,c,l,w,g,k,x,p,e,y,f,k
e,e,b,e,n,f,w,?,t,p,c,y,c,e,w,w,s,k,e,e,b,t,s
b,p,b,b,f,f,h,b,o,p,y,y,c,l,w,p,k,x,p,e,y,f,k
w,b,n,p,s,f,w,?,o,p,v,y,c,e,w,d,s,x,p,t,n,f,k
